0.0000,400.00,0000.0000,1256.63
1.0000,400.00,-1000.0000,1256.63
2.0000,400.00,1000.0000,1256.63
3.0000,400.00,1256.6371,1256.63
4.0000,400.00,1256.6371,1256.63
5.0000,400.00,1256.6371,1256.63
6.0000,400.00,1256.6371,1256.63
7.0000,400.00,1256.6371,1256.63
8.0000,400.00,1256.6371,1256.63
9.0000,400.00,1256.6371,1256.63
10.0000,400.00,1256.6371,1256.63
11.0000,400.00,1256.6371,1256.63
12.0000,400.00,1256.6371,1256.63
13.0000,400.00,1256.6371,1256.63
14.0000,400.00,1256.6371,1256.63
15.0000,400.00,1256.6371,1256.63
16.0000,400.00,1256.6371,1256.63
17.0000,400.00,1256.6371,1256.63
18.0000,400.00,1256.6371,1256.63
19.0000,400.00,1256.6371,1256.63
20.0000,400.00,1256.6371,1256.63
21.0000,400.00,1256.6371,1256.63
22.0000,400.00,1256.6371,1256.63
23.0000,400.00,1256.6371,1256.63
24.0000,400.00,1256.6371,1256.63
25.0000,400.00,1256.6371,1256.63
26.0000,400.00,1256.6371,1256.63
27.0000,400.00,1256.6371,1256.63
28.0000,400.00,1256.6371,1256.63
29.0000,400.00,1256.6371,1256.63
30.0000,400.00,1256.6371,1256.63
31.0000,400.00,1256.6371,1256.63
32.0000,400.00,1256.6371,1256.63
33.0000,400.00,1256.6371,1256.63
34.0000,400.00,1256.6371,1256.63
35.0000,400.00,1256.6371,1256.63
36.0000,400.00,1256.6371,1256.63
37.0000,400.00,1256.6371,1256.63
38.0000,400.00,1256.6371,1256.63
39.0000,400.00,1256.6371,1256.63
40.0000,400.00,1256.6371,1256.63
41.0000,400.00,1256.6371,1256.63
42.0000,400.00,1256.6371,1256.63
43.0000,400.00,1256.6371,1256.63
44.0000,400.00,1256.6371,1256.63
45.0000,400.00,1256.6371,1256.63
46.0000,400.00,1256.6371,1256.63
47.0000,400.00,1256.6371,1256.63
48.0000,400.00,1256.6371,1256.63
49.0000,400.00,1256.6371,1256.63
50.0000,400.00,1256.6371,1256.63
51.0000,400.00,1256.6371,1256.63
52.0000,400.00,1256.6371,1256.63
53.0000,400.00,1256.6371,1256.63
54.0000,400.00,1256.6371,1256.63
55.0000,400.00,1256.6371,1256.63
56.0000,400.00,1256.6371,1256.63
57.0000,400.00,1256.6371,1256.63
58.0000,400.00,1256.6371,1256.63
59.0000,400.00,1256.6371,1256.63
60.0000,400.00,1256.6371,1256.63
61.0000,400.00,1256.6371,1256.63
62.0000,400.00,1256.6371,1256.63
63.0000,400.00,1256.6371,1256.63
64.0000,400.00,1256.6371,1256.63
65.0000,400.00,1256.6371,1256.63
66.0000,400.00,1256.6371,1256.63
67.0000,400.00,1256.6371,1256.63
68.0000,400.00,1256.6371,1256.63
69.0000,400.00,1256.6371,1256.63
70.0000,400.00,1256.6371,1256.63
71.0000,400.00,1256.6371,1256.63
72.0000,400.00,1256.6371,1256.63
73.0000,400.00,1256.6371,1256.63
74.0000,400.00,2500.0000,1256.63
75.0000,400.00,2400.0000,1256.63
76.0000,400.00,2300.0000,1256.63
77.0000,400.00,2200.0000,1256.63
78.0000,400.00,2100.0000,1256.63
79.0000,400.00,2000.0000,1256.63
80.0000,400.00,1900.0000,1256.63
81.0000,400.00,1800.0000,1256.63
82.0000,400.00,1700.0000,1256.63
83.0000,400.00,1600.0000,1256.63
84.0000,400.00,1500.0000,1256.63
85.0000,400.00,1400.0000,1256.63
86.0000,400.00,1300.0000,1256.63
87.0000,400.00,1200.0000,1256.63
88.0000,400.00,1100.0000,1256.63
89.0000,400.00,1000.0000,1256.63
90.0000,400.00,0000.0000,1256.63
91.0000,400.00,-1000.0000,1256.63
92.0000,400.00,-1100.0000,1256.63
93.0000,400.00,-1200.0000,1256.63
94.0000,400.00,-1300.0000,1256.63
95.0000,400.00,-1400.0000,1256.63
96.0000,400.00,-1500.0000,1256.63
97.0000,400.00,-1600.0000,1256.63
98.0000,400.00,-1700.0000,1256.63
99.0000,400.00,-1800.0000,1256.63
100.0000,400.00,-1900.0000,1256.63
101.0000,400.00,2000.0000,1256.63
102.0000,400.00,2100.0000,1256.63
103.0000,400.00,2200.0000,1256.63
104.0000,400.00,2300.0000,1256.63
105.0000,400.00,2400.0000,1256.63
106.0000,400.00,2500.0000,1256.63
107.0000,400.00,1256.6371,1256.63
108.0000,400.00,1256.6371,1256.63
109.0000,400.00,1256.6371,1256.63
110.0000,400.00,1256.6371,1256.63
111.0000,400.00,1256.6371,1256.63
112.0000,400.00,1256.6371,1256.63
113.0000,400.00,1256.6371,1256.63
114.0000,400.00,1256.6371,1256.63
115.0000,400.00,1256.6371,1256.63
116.0000,400.00,1256.6371,1256.63
117.0000,400.00,1256.6371,1256.63
118.0000,400.00,1256.6371,1256.63
119.0000,400.00,1256.6371,1256.63
120.0000,400.00,1256.6371,1256.63
121.0000,400.00,1256.6371,1256.63
122.0000,400.00,1256.6371,1256.63
123.0000,400.00,1256.6371,1256.63
124.0000,400.00,1256.6371,1256.63
125.0000,400.00,1256.6371,1256.63
126.0000,400.00,1256.6371,1256.63
127.0000,400.00,1256.6371,1256.63
128.0000,400.00,1256.6371,1256.63
129.0000,400.00,1256.6371,1256.63
130.0000,400.00,1256.6371,1256.63
131.0000,400.00,1256.6371,1256.63
132.0000,400.00,1256.6371,1256.63
133.0000,400.00,1256.6371,1256.63
134.0000,400.00,1256.6371,1256.63
135.0000,400.00,1256.6371,1256.63
136.0000,400.00,1256.6371,1256.63
137.0000,400.00,1256.6371,1256.63
138.0000,400.00,1256.6371,1256.63
139.0000,400.00,1256.6371,1256.63
140.0000,400.00,1256.6371,1256.63
141.0000,400.00,1256.6371,1256.63
142.0000,400.00,1256.6371,1256.63
143.0000,400.00,1256.6371,1256.63
144.0000,400.00,1256.6371,1256.63
145.0000,400.00,1256.6371,1256.63
146.0000,400.00,1256.6371,1256.63
147.0000,400.00,1256.6371,1256.63
148.0000,400.00,1256.6371,1256.63
149.0000,400.00,1256.6371,1256.63
150.0000,400.00,1256.6371,1256.63
151.0000,400.00,1256.6371,1256.63
